time;x1;y1;x2;y2
0.000000;216;170;213;172
0.039869;216;169;214;172
0.067734;216;169;214;172
0.099792;216;169;215;171
0.134039;216;170;214;172
0.166125;216;169;214;172
0.198595;216;170;214;172
0.230183;216;170;214;172
0.267722;216;170;214;172
0.298612;217;169;214;172
0.330518;216;170;214;172
0.366771;216;170;214;172
0.398866;215;171;214;172
0.430875;215;171;214;172
0.467813;216;170;214;172
0.499289;216;170;214;173
0.531509;216;170;214;173
0.566185;216;170;214;173
0.598713;216;170;214;173
0.630334;215;170;214;173
0.667666;215;170;213;173
0.698572;215;170;214;173
0.733388;215;170;214;173
0.772693;215;170;213;173
0.802380;215;170;213;173
0.832399;215;170;213;173
0.862229;215;171;214;173
0.899785;214;172;214;173
0.930181;216;171;212;176
0.962002;216;172;212;177
0.999274;214;176;212;177
1.030374;214;176;212;176
1.062678;214;176;212;176
1.098405;214;176;212;177
1.130717;215;175;212;178
1.163183;216;175;212;179
1.198411;217;174;213;178
1.233260;214;180;213;179
1.263046;215;180;214;179
1.299834;216;179;214;188
1.331533;217;178;215;188
1.367667;217;181;217;186
1.395843;219;183;218;187
1.433199;220;183;219;187
1.463045;222;182;221;187
1.494070;224;183;222;186
1.530034;225;184;223;186
1.566609;227;184;224;186
1.596590;228;183;226;185
1.632669;230;182;226;188
1.662397;231;182;226;189
1.694773;232;182;226;191
1.730239;232;182;226;192
1.762196;233;181;226;197
1.794396;233;181;226;197
1.830168;233;181;226;197
1.862065;233;181;226;197
1.894831;233;181;226;197
1.927108;233;181;226;196
1.978284;233;181;226;197
1.978815;233;181;226;197
2.030173;232;181;225;197
2.062562;232;181;225;197
2.094490;231;182;224;197
2.126246;231;182;224;197
2.162301;231;181;225;191
2.195145;231;181;224;197
2.226585;232;181;224;197
2.262377;232;181;225;197
2.295050;234;181;227;196
2.326702;235;180;228;195
2.365219;237;179;230;194
2.394650;237;184;232;194
2.427588;236;192;234;193
2.467379;238;191;235;195
2.494126;240;189;237;195
2.536660;241;189;243;201
2.562349;244;190;248;200
2.594434;255;183;251;200
2.627645;257;183;254;199
2.661476;258;183;257;199
2.694861;259;185;259;198
2.728542;259;186;262;199
2.762741;260;185;262;199
2.796264;260;186;262;199
2.832945;261;185;263;199
2.858704;261;185;262;198
2.899289;260;185;262;198
2.930200;260;185;262;198
2.958314;259;186;262;199
2.997142;260;182;260;199
3.026755;259;182;258;199
3.058035;258;183;256;199
3.121561;256;183;254;200
3.123714;255;184;251;201
3.161296;250;186;248;201
3.192165;242;189;244;196
3.224456;240;190;237;194
3.261550;238;190;236;191
3.291893;237;191;234;192
3.327259;235;192;233;193
3.360211;236;183;231;194
3.394521;236;179;230;194
3.426230;235;179;228;195
3.460229;233;179;226;196
3.491563;232;180;224;196
3.523974;230;180;222;197
3.559603;227;181;221;197
3.592458;225;181;219;197
3.624213;224;181;221;189
3.661523;222;182;221;184
3.691246;221;182;220;184
3.723033;220;181;219;185
3.768404;220;182;218;185
3.791326;220;182;218;185
3.823379;219;182;218;185
3.860502;219;182;218;185
3.891906;219;182;218;185
3.923197;219;182;218;185
3.955324;219;182;218;185
3.991608;219;182;218;185
4.023540;219;182;218;185
4.055572;220;182;218;185
4.091223;220;182;219;185
4.118884;220;182;219;185
4.158285;220;182;219;185
4.190592;220;182;219;185
4.222166;220;182;219;185
4.254099;220;182;219;185
4.290132;220;182;219;185
4.322044;220;182;219;185
4.354067;220;182;219;185
4.390178;220;181;219;185
4.422238;221;181;219;185
4.454459;221;181;220;185
4.490157;222;180;220;185
4.522037;222;180;221;185
4.554518;223;180;221;185
4.576535;224;180;222;185
4.621102;225;180;223;184
4.656251;226;180;224;185
4.688187;227;180;225;185
4.734452;228;180;226;185
4.735058;225;180;223;184
4.788120;232;180;228;186
4.820085;233;181;229;187
4.856080;235;179;229;189
4.888305;236;180;230;189
4.920624;238;180;232;194
4.956365;239;180;233;194
4.988379;240;180;234;193
5.020254;241;181;235;193
5.052345;241;185;236;193
5.088278;240;186;237;192
5.121515;241;186;237;192
5.153744;241;186;238;192
5.189081;241;186;238;192
5.223259;241;186;238;192
5.252227;241;186;238;192
5.288242;240;187;238;192
5.320134;240;187;238;192
5.352501;240;187;238;192
5.388253;239;193;237;193
5.420164;240;186;237;193
5.452320;239;186;236;193
5.488142;237;193;235;193
5.520159;238;186;234;194
5.552315;237;186;233;194
5.588184;238;179;232;194
5.620326;237;180;232;195
5.652438;236;179;231;195
5.684253;235;179;230;195
5.720326;235;179;229;195
5.752092;234;179;228;195
5.784137;234;179;227;195
5.828191;234;179;227;196
5.852493;233;179;226;196
5.884114;233;179;226;196
5.920470;233;179;226;196
5.952232;233;179;226;196
5.988992;233;179;226;196
6.020273;233;179;226;196
6.053097;233;180;226;196
6.084111;234;179;227;196
6.120190;234;179;227;196
6.154151;234;180;227;196
6.184407;234;180;228;196
6.216199;234;180;228;196
6.252417;234;180;228;196
6.284136;235;180;229;196
6.316549;235;180;229;196
6.352168;235;180;229;196
6.392072;235;180;229;196
6.410171;235;180;229;196
6.450023;234;180;229;196
6.485478;234;180;228;196
6.520178;234;180;228;196
6.549165;234;180;228;196
6.585397;234;180;228;196
6.617112;234;180;228;196
6.649247;234;180;228;196
6.685390;234;180;228;196
6.717210;234;180;228;196
6.749776;234;180;228;196
6.785276;234;180;228;197
6.817193;234;180;228;196
6.849886;234;180;228;196
6.881758;234;180;228;196
6.917235;234;180;228;196
6.949636;234;180;228;197
6.981225;234;180;228;197
7.021103;234;180;228;197
7.049324;234;180;228;197
7.081081;234;180;228;197
7.115983;234;180;228;197
7.148672;234;180;228;196
7.185009;234;180;228;197
7.216457;234;180;228;197
7.248616;234;179;228;197
7.284245;234;180;228;197
7.316125;234;179;228;197
7.348667;233;180;228;197
7.380524;233;180;228;197
7.421544;233;180;227;196
7.449310;233;180;227;196
7.481306;233;180;227;197
7.520392;233;180;227;197
7.549839;233;180;227;197
7.578862;233;180;227;197
7.614261;233;180;227;197
7.649267;234;180;227;197
7.681714;234;180;227;196
7.713842;234;180;227;197
7.749988;234;180;227;197
7.781470;234;180;227;197
7.814452;234;180;227;197
7.851248;234;180;227;197
7.881385;234;180;227;197
7.915580;234;180;227;197
7.937906;234;180;227;197
7.979512;234;180;227;197
8.016349;234;180;227;197
8.047693;234;180;227;197
8.079240;234;180;227;197
8.116275;234;180;227;197
8.147274;234;180;227;197
8.179153;234;180;227;197
8.215307;234;181;227;197
8.247567;234;180;227;197
8.279357;234;180;227;197
8.311817;234;180;227;197
8.347382;233;180;227;197
8.379102;233;180;227;197
8.411567;233;180;227;197
8.447845;233;180;227;197
