time;x;y
3.696389;281;245
3.727641;281;247
3.759726;281;249
3.796008;471;185
3.827846;300;342
3.859785;304;357
3.896129;306;371
3.928296;312;371
3.960256;302;371
3.992229;470;187
4.027705;470;187
4.059663;469;187
4.091645;469;187
4.127731;469;187
4.159677;469;187
4.192119;469;188
4.227661;469;188
4.260315;469;188
4.291949;470;188
4.327817;470;188
4.359979;470;188
4.392415;470;188
4.428399;470;187
4.459815;470;188
4.491994;469;187
4.528353;469;187
4.559779;469;188
4.591669;468;187
4.624627;468;187
4.660290;468;187
4.692401;468;187
4.723703;466;197
4.760379;465;198
4.792426;466;198
4.824577;466;198
4.859941;466;197
4.891701;467;196
4.923742;469;195
4.960116;470;193
4.992046;470;190
5.024378;471;185
5.059657;471;184
5.091762;472;183
5.123917;286;239
5.155713;284;239
5.192417;281;239
5.223815;278;239
5.256176;271;238
5.291898;262;238
5.323943;249;238
5.355655;237;238
5.391914;226;237
5.424162;214;239
5.456009;206;252
5.492054;198;261
5.524651;195;268
5.555713;194;271
5.591876;192;281
5.624531;193;286
5.656477;180;303
5.688214;178;311
5.723966;208;287
5.756002;210;287
5.787992;213;288
5.823722;214;289
5.856020;204;303
5.888427;207;305
5.923884;234;282
5.956190;240;280
5.988242;245;278
6.024378;248;277
6.056305;252;275
6.087866;257;273
6.123943;262;271
6.156082;425;371
6.187860;435;371
6.224228;442;371
6.256071;448;371
6.287696;454;371
6.319952;464;371
6.355856;472;371
6.387970;478;371
6.420613;482;371
6.456429;485;371
6.488360;488;371
6.520144;482;371
6.555883;482;371
6.587889;483;371
6.620019;486;371
6.655891;500;371
6.688039;484;371
6.720292;315;275
6.756273;312;275
6.788585;310;275
6.819841;307;275
6.852077;304;270
6.888353;301;264
6.920396;298;259
6.952461;294;253
6.988078;291;249
7.020366;288;246
7.052377;286;243
7.088496;284;243
7.120339;283;244
7.152469;282;244
7.188453;282;244
7.220190;283;243
7.251822;284;240
7.287937;286;236
7.320471;286;233
7.351943;288;230
7.383931;290;226
7.420598;292;224
7.452022;294;224
7.484125;297;222
7.520347;300;220
7.552167;302;221
7.584065;304;222
7.620599;305;221
7.652133;306;220
7.684335;307;218
7.719828;307;218
7.752436;308;219
7.783958;308;219
7.819946;309;218
7.852403;309;218
7.884024;308;218
7.920393;306;217
7.952516;305;216
7.984585;305;216
8.016540;307;216
8.052537;311;218
8.084491;316;220
8.116292;323;221
8.152553;331;224
8.184341;340;227
8.216631;349;230
8.252006;357;234
8.283960;365;237
8.316345;368;241
8.352328;373;246
8.384168;378;249
8.416184;381;252
8.452038;384;255
8.484164;382;258
8.516620;384;260
8.548761;386;262
8.584203;385;263
8.616465;386;264
8.648250;387;265
8.685179;387;266
8.716072;392;261
8.748336;394;261
8.784268;395;261
8.816647;396;262
8.848448;395;263
8.884156;396;263
8.916188;394;265
8.948271;397;264
8.984666;397;265
9.016531;447;345
9.048057;448;352
9.080282;450;360
9.116043;454;368
9.148545;456;371
9.180495;461;371
9.216230;465;371
9.248436;469;371
9.280404;473;371
9.316250;477;371
9.348434;483;371
9.380495;485;371
9.416514;485;371
9.448185;487;371
9.480188;487;371
9.516301;486;371
9.548354;484;371
9.580316;482;371
9.616458;475;371
9.648130;465;371
9.680104;455;371
9.712620;449;371
9.748189;444;369
9.780399;422;359
9.812251;381;274
9.848119;378;274
9.877141;370;274
9.913078;370;274
9.945295;367;274
9.981274;373;274
10.013421;370;271
10.045572;367;266
10.081504;365;256
10.113817;358;250
10.145158;488;371
10.181353;488;371
10.213608;488;371
10.245159;488;371
10.281077;486;371
10.313356;484;371
10.345262;484;371
10.377579;484;371
10.413006;484;371
10.445482;484;371
10.476974;483;371
10.513414;483;371
10.545709;483;371
10.577661;483;371
10.613611;483;371
10.645186;484;371
10.677469;484;371
10.713698;484;371
10.745337;484;371
10.777332;484;371
10.813689;486;371
10.845651;364;243
10.877338;369;249
10.909894;368;257
10.945501;367;266
10.977761;366;271
11.009755;365;274
11.045691;364;274
11.077895;362;274
11.109848;360;274
11.145153;359;274
11.177177;357;274
11.209692;355;275
11.245231;353;275
11.277791;350;275
11.311277;343;275
11.345424;334;275
11.377965;486;371
11.409679;486;371
11.445298;486;371
11.477177;486;371
11.509339;486;371
11.541299;485;371
11.578387;485;371
11.609253;485;371
11.641653;485;371
11.677487;485;371
11.710184;485;371
11.742276;485;371
11.777286;485;371
11.809839;485;371
11.841687;485;371
11.877574;485;371
11.909419;485;371
11.942037;485;371
11.977222;485;371
12.010706;485;371
12.041405;485;371
12.073758;350;275
12.109570;357;275
12.141131;362;275
12.173526;365;274
12.209369;368;274
12.241425;371;274
12.273877;372;272
12.309156;374;267
12.341329;370;261
12.373470;370;253
12.409830;370;245
12.441468;485;371
12.473585;484;371
12.509220;485;371
12.541244;484;371
12.574087;484;371
12.605162;484;371
12.641182;484;371
12.673433;484;371
12.705150;484;371
12.741222;484;371
12.773591;484;371
12.805329;484;371
12.841303;484;371
12.873448;484;371
12.905186;484;371
12.941343;484;371
12.973533;484;371
13.005588;485;371
13.041605;485;371
13.073629;484;371
13.105428;485;371
13.141540;486;371
13.173489;486;371
13.205895;486;371
13.237751;486;371
13.273362;368;243
13.305393;368;246
13.337305;368;250
13.373255;366;256
13.405739;371;259
13.437450;371;265
13.473401;371;271
13.505796;370;274
13.537130;369;274
13.570814;368;275
13.606916;365;274
13.638346;363;274
13.670577;362;274
13.706411;360;274
13.738607;358;275
13.770401;357;275
13.806815;356;275
13.838570;354;275
13.870552;354;275
13.903070;353;275
13.938453;353;275
13.970606;353;275
14.002630;353;275
14.038849;353;275
14.070824;353;275
14.102723;354;275
14.138290;354;275
14.170278;355;275
14.202716;355;275
14.238802;356;275
14.270798;356;275
14.303036;356;275
14.338694;356;275
14.370572;357;275
14.402710;357;274
14.438856;357;274
14.470492;357;274
14.502439;358;275
14.534384;358;274
14.570567;358;275
14.602574;358;275
14.634636;358;275
14.671069;358;275
14.702388;358;275
14.734847;358;275
14.770397;357;275
14.802714;355;274
14.834537;354;274
14.870648;352;274
14.902478;349;274
14.934528;346;274
14.970733;342;274
15.002541;339;274
15.034864;336;274
15.066617;333;274
15.102767;329;274
15.134668;326;274
15.166851;323;274
15.202423;322;274
15.234461;320;274
15.266932;319;274
15.302580;317;274
15.334312;315;271
15.366326;312;271
15.402587;306;267
15.435047;301;265
15.466915;294;263
15.502606;288;261
15.535041;282;259
15.566277;485;371
15.598607;485;371
15.634726;485;371
15.666677;485;371
15.698720;485;371
15.734453;485;371
15.766409;485;371
15.799039;485;371
15.834561;485;371
15.866640;485;371
15.898421;485;371
15.934832;485;371
15.967346;485;371
15.999563;485;371
16.034745;485;371
16.066981;485;371
16.098740;484;371
16.134729;484;371
16.166556;484;371
16.198467;484;371
16.230639;484;371
16.266916;484;371
16.298644;484;371
16.330655;484;371
16.368348;484;371
16.398617;484;371
16.430541;484;371
16.466735;484;371
16.498643;312;261
16.530457;310;260
16.566725;308;261
16.599147;306;262
16.630745;304;263
16.667024;302;263
16.699085;300;263
16.730356;298;263
16.762395;298;265
16.798837;298;267
16.830647;298;266
16.862448;301;269
16.898738;302;269
16.930671;304;270
16.962764;482;371
16.998645;459;371
17.030544;450;371
17.062637;448;371
17.098980;442;371
17.130582;306;270
17.162760;449;371
17.198675;449;371
17.230582;305;271
17.263082;305;271
17.295126;304;270
17.330444;304;270
17.363077;304;270
17.394705;304;270
17.431028;304;270
17.463132;304;271
17.494729;304;271
17.530724;304;271
17.562708;303;271
17.594751;303;271
17.630546;302;270
17.662673;301;270
17.694650;301;271
17.730660;301;274
17.763145;301;274
17.794528;300;274
17.830997;300;275
17.863197;300;275
17.894664;300;275
17.926574;300;275
17.962722;299;275
17.994802;299;275
18.026695;298;275
18.062601;298;275
18.094892;298;275
18.126928;299;275
18.162580;301;275
18.195084;303;275
18.226463;306;275
18.262634;309;275
18.294853;312;275
18.326637;314;275
18.362878;316;275
18.394679;317;275
18.426595;317;275
18.458568;318;275
18.494644;319;275
18.526971;321;275
18.558605;322;275
18.594729;318;275
18.626634;318;275
18.659393;318;275
18.694465;323;275
18.726658;325;275
18.759297;328;275
18.794943;333;274
18.826731;338;275
18.858606;342;274
18.894895;347;274
18.926698;351;274
18.959197;355;274
18.990740;360;274
19.026629;358;274
19.058890;364;274
19.090830;369;274
19.127138;393;320
19.159075;400;316
19.191483;406;311
19.227142;410;310
19.258579;409;310
19.291025;410;310
19.327051;411;310
19.359048;411;310
19.390568;413;309
19.427157;413;309
19.458653;413;309
19.491040;452;357
19.526703;452;357
19.559264;464;360
19.590996;453;356
19.622707;415;307
19.658585;414;307
19.691126;414;306
19.723517;413;306
19.758823;412;306
19.790686;389;274
19.822637;381;274
19.859049;375;274
19.890785;369;274
19.922666;362;274
19.958766;360;274
19.990675;355;274
20.022703;347;274
20.058733;339;274
20.091186;333;274
20.122825;326;274
20.155753;320;274
20.190580;315;274
20.222864;309;274
20.254832;302;266
20.290701;297;264
20.322843;292;262
20.355165;290;263
20.390771;289;261
20.422602;290;257
20.454675;292;252
20.490663;295;249
20.523209;299;244
20.554710;304;239
20.590675;309;232
20.622736;314;226
20.655268;321;218
20.686802;483;371
20.723553;483;371
20.754695;483;371
20.786793;458;371
20.823213;460;371
20.854632;463;371
20.886773;482;371
20.922782;482;371
20.955179;482;371
20.986842;484;371
21.022771;484;371
21.054569;484;371
21.086867;485;371
21.123467;451;371
21.155555;452;371
21.186640;452;371
21.223117;451;371
21.255089;452;371
21.286688;452;371
21.318663;452;371
21.354993;452;371
21.387185;452;371
21.419145;452;371
21.454806;453;371
21.486642;454;371
21.519394;456;371
21.554745;459;371
21.587042;460;371
21.619255;458;371
21.654726;456;371
21.686970;458;371
21.719546;458;371
21.754795;460;371
21.787251;488;371
21.819589;487;371
21.851025;483;371
21.886691;477;371
21.918947;464;371
21.951210;484;371
21.986840;483;371
22.019401;484;371
22.050881;484;371
22.087039;484;371
22.118950;481;371
22.150749;481;371
22.186785;461;371
22.230414;461;371
22.250973;460;371
22.286782;460;371
22.319686;459;371
22.350880;457;371
22.383597;452;371
22.419008;438;371
22.450718;432;371
22.482769;424;371
22.519187;422;371
22.551028;416;371
22.582682;408;371
22.619272;406;371
22.651385;358;275
22.683559;356;275
22.718978;349;275
22.750897;342;275
22.783054;334;275
22.818896;327;275
22.851395;320;274
22.882782;238;371
22.918849;222;371
22.951350;221;371
22.983008;220;371
23.015009;219;371
23.051072;219;371
23.083343;220;371
23.114927;219;371
23.151199;219;371
23.182932;219;371
23.215041;220;371
23.251110;220;371
23.283198;219;371
23.315193;219;371
23.351452;219;371
23.382960;219;371
23.415531;219;371
23.451362;219;371
23.483035;219;371
23.515201;219;371
23.547566;219;371
23.582773;219;371
23.615421;219;371
23.646975;219;371
23.682995;221;371
23.714749;219;371
23.747335;221;371
23.783274;236;368
23.815458;290;249
23.847449;299;250
23.882839;306;247
23.915067;313;250
23.947468;318;246
23.983848;482;371
24.016881;460;371
24.047397;460;371
24.079316;460;371
24.114835;460;371
24.146894;460;371
24.179441;460;371
24.215240;461;371
24.246935;462;371
24.279345;463;371
24.315138;464;371
24.347120;476;371
24.379387;477;371
24.415131;477;371
24.447525;478;371
24.479682;478;371
24.514915;478;371
24.547092;464;371
24.578999;463;371
24.614901;462;371
24.647386;461;371
24.679129;461;371
24.711563;461;371
24.747122;461;371
24.779105;482;371
24.811659;482;371
24.847393;482;371
24.879083;482;371
24.911563;482;371
24.946941;482;371
24.979469;482;371
25.011178;197;356
25.047175;203;362
25.078896;216;371
25.111111;216;371
25.146963;216;371
25.179433;216;371
25.211031;217;371
25.243244;218;371
25.279232;218;371
25.310895;219;371
25.343574;218;371
25.378904;218;371
25.411143;218;371
25.443600;218;371
25.479527;218;371
25.511175;218;371
25.543079;217;371
25.578810;217;371
25.611206;453;371
25.643962;485;371
25.679437;534;371
25.710937;534;371
25.743724;534;371
25.775102;534;371
25.810975;534;371
25.843055;534;371
25.875171;534;371
25.911524;360;371
25.943382;368;347
25.975115;373;342
26.011277;509;371
26.043101;507;371
26.075541;504;371
26.111737;501;371
26.143702;496;371
26.175346;492;371
26.211617;488;371
26.243466;488;371
26.275137;466;371
26.311522;460;371
26.343630;451;371
26.375582;450;371
26.407154;449;371
26.443584;445;371
26.475233;434;371
26.507569;531;160
26.543389;518;162
26.575103;507;163
26.607127;488;200
26.643464;482;200
26.675166;484;172
26.707354;482;173
26.743047;481;171
26.775633;534;180
26.807054;534;179
26.843003;534;179
26.875942;534;177
26.907635;493;156
26.939228;496;154
26.979848;498;152
27.007193;499;151
27.039614;500;151
27.075224;500;152
27.107307;499;154
27.139558;498;155
27.175228;496;157
27.207139;494;158
27.239313;492;160
27.275628;534;173
27.308639;534;175
27.339788;534;175
27.377821;534;175
27.406969;534;176
27.439251;534;176
27.471161;534;175
27.508158;534;175
27.549256;534;175
27.571101;534;175
27.607014;534;174
27.639248;534;174
27.671708;534;174
27.707146;534;174
27.738985;534;174
27.771853;534;174
27.808741;534;174
27.839290;534;174
27.871776;534;174
27.907391;534;175
27.939032;534;175
27.971202;534;175
28.007257;534;175
28.040140;534;175
28.074702;534;175
28.103153;534;175
28.144150;534;176
28.172060;534;176
28.207059;534;176
28.245811;534;176
28.274027;534;176
28.304298;534;175
28.339235;534;175
28.371675;534;174
28.403512;534;173
28.440031;534;170
28.471093;534;167
28.503706;534;162
28.539291;496;158
28.571406;500;156
28.603415;510;155
28.642182;512;156
28.671944;513;158
28.705772;512;160
28.737742;503;164
28.771234;498;168
28.808148;534;177
28.839890;534;188
28.871687;532;193
28.908036;513;198
28.935714;484;203
28.971372;477;207
29.006154;472;204
29.035275;467;199
29.071778;463;193
29.103728;459;187
29.135844;455;178
29.167464;452;169
29.203566;451;158
29.235705;454;145
29.267577;402;116
29.303108;407;109
29.335171;469;109
29.367495;474;109
29.403642;479;110
29.435284;482;109
29.467952;484;109
29.503076;483;371
29.535779;484;371
29.567810;485;371
29.603579;486;371
29.635208;487;371
29.667331;291;371
29.703247;297;371
29.735380;302;371
29.767751;306;371
29.800199;521;109
29.835643;520;117
29.867775;514;128
29.899395;517;133
29.935419;520;138
29.967416;518;141
29.999800;517;144
30.035766;513;148
30.067790;507;150
30.099563;502;153
30.135217;474;148
30.167603;486;153
30.199563;478;158
30.235481;473;158
30.267648;464;157
30.299388;452;156
30.331371;441;153
30.367770;431;146
30.399679;422;144
30.431756;416;141
30.467603;412;137
30.499927;412;134
30.531602;413;136
30.567445;417;137
30.599209;421;138
30.631995;426;140
30.667771;432;143
30.699397;439;146
30.731531;445;149
30.767444;450;151
30.805810;454;154
30.831918;458;157
30.866977;459;158
30.901032;419;147
30.931415;416;149
30.963356;408;181
30.999651;460;185
31.031309;461;185
31.063217;456;183
31.099365;452;181
31.131355;450;174
31.163498;448;173
31.199675;446;173
31.231722;443;173
31.263223;441;173
31.299543;439;173
31.331836;436;174
31.363810;434;174
31.402241;433;177
31.431816;432;182
31.463511;432;183
31.496067;433;184
31.531217;434;184
31.563660;433;184
31.596206;434;184
31.631751;435;178
31.663578;435;176
31.700553;386;194
31.731971;436;174
31.763414;385;200
31.795837;386;201
31.831899;387;201
31.863898;388;195
31.899120;388;195
31.931736;387;201
31.964100;388;195
31.995980;389;194
32.028071;389;194
32.063786;389;194
32.095325;389;194
32.127452;389;194
32.164032;389;194
32.195934;389;194
32.227390;389;194
32.263907;389;194
32.295482;389;193
32.327954;389;192
32.363451;390;193
32.396095;390;194
32.427380;390;194
32.463992;391;193
32.495820;391;193
32.527780;391;193
32.559985;391;193
32.595417;390;205
32.627315;389;205
32.659804;440;176
32.695388;440;177
32.727521;440;178
32.761096;440;177
32.796543;439;176
32.828272;438;176
32.860025;438;174
32.895496;438;174
32.927368;437;173
32.960147;438;173
32.995881;438;172
33.028035;438;172
33.059617;438;172
33.096082;438;172
33.127337;438;173
33.159972;438;173
33.191586;438;173
33.227411;438;174
33.260488;437;174
33.291855;437;174
33.328154;437;175
33.359954;392;195
33.394657;392;190
33.427537;393;188
33.459327;397;192
33.491555;398;189
33.531904;396;189
33.560046;393;188
33.591630;393;188
33.627963;394;187
33.659881;394;187
33.692174;394;188
33.723759;394;186
33.759665;396;184
33.791799;395;186
33.823570;397;187
33.860557;398;187
33.892078;398;186
33.923730;399;186
33.959885;399;185
33.991564;395;184
34.023977;395;184
34.059714;396;184
34.091780;397;185
34.124024;398;186
34.160018;398;186
34.191968;398;185
34.223472;398;184
34.255940;397;183
34.292878;396;183
34.325869;396;182
34.356187;396;182
34.392147;397;182
34.424002;399;182
34.455884;399;182
34.492079;399;182
34.524095;399;181
34.556061;397;181
34.591344;395;181
34.624040;393;181
34.655903;390;181
34.691955;398;163
34.723758;436;170
34.756036;398;163
34.792184;403;160
34.823635;403;159
34.855664;404;161
34.887631;402;162
34.924261;442;178
34.959400;447;173
34.987708;446;174
35.024050;446;174
35.055456;445;174
35.087643;444;174
35.123777;444;173
35.155566;444;172
35.187973;442;171
35.223961;441;172
35.256051;398;161
35.287748;388;189
35.324117;389;190
35.355957;388;190
35.394954;392;163
35.419959;396;158
35.455944;396;158
35.488463;396;158
35.523299;396;157
35.555561;396;157
35.588127;396;158
35.619901;396;158
35.656040;396;158
35.687586;395;160
35.719991;391;163
35.755746;390;163
35.787894;387;164
35.819618;397;157
35.855660;397;156
35.887622;397;156
35.919428;437;172
35.952168;436;174
35.988044;434;176
36.020064;431;179
36.052152;429;182
36.087667;428;187
36.120056;427;188
36.151949;427;189
36.187878;426;188
36.219588;422;189
36.251906;417;192
36.288075;379;194
36.320295;379;198
36.351708;377;203
36.388123;375;207
36.419771;375;207
36.451666;379;208
36.487590;373;208
36.520053;372;209
36.552233;371;210
36.583721;371;212
36.619986;371;214
36.652023;370;216
36.685219;370;217
36.719693;370;217
36.751624;370;217
36.783646;370;217
36.820237;369;217
36.851963;368;216
36.884043;369;213
36.919579;369;211
36.952161;369;210
36.984266;369;210
37.020131;369;209
37.052268;369;209
37.083656;370;208
37.125137;372;198
37.152172;373;194
37.183533;413;198
37.220343;414;196
37.251641;416;191
37.284292;417;189
37.316171;419;186
37.351456;419;181
37.383963;421;180
37.415746;421;177
37.451558;423;176
37.483643;424;174
37.516059;426;174
37.552239;428;173
37.583632;429;172
37.615999;430;172
37.655887;389;155
37.683838;390;156
37.716103;389;157
37.748186;389;158
37.784115;388;160
37.816200;388;161
37.848110;388;162
37.883599;382;185
37.915906;381;209
37.948185;382;209
37.984134;383;209
38.016033;384;208
38.048043;385;208
38.083540;386;208
38.115653;386;208
38.147919;387;208
38.183666;386;186
38.216212;384;165
38.247905;394;162
38.279865;397;159
38.316056;398;158
38.347728;399;156
38.380215;399;156
38.416210;443;171
38.448083;441;171
38.479787;439;172
38.516159;438;172
38.547564;435;173
38.580270;433;174
38.616190;432;175
38.647726;430;177
38.680056;429;179
38.715698;428;181
38.747996;427;184
38.779849;426;185
38.812114;425;186
38.848310;424;187
38.880212;424;187
38.913785;423;187
38.948150;422;188
38.979778;421;188
39.011678;421;189
39.047659;420;189
39.079995;419;189
39.112826;419;190
39.148212;418;191
39.179934;418;191
39.211733;418;191
39.248203;418;191
39.279569;418;192
39.313388;417;192
39.344437;418;192
39.380392;418;193
39.411712;418;195
39.443803;418;195
39.485244;419;195
39.511863;419;194
39.543868;421;192
39.580354;422;188
39.611558;421;183
39.644700;421;182
39.679704;422;193
39.716680;369;202
39.744559;369;194
39.780103;369;193
39.811833;369;193
39.843727;368;192
39.880003;369;192
39.911710;369;193
39.943906;370;193
39.982359;371;192
40.014246;372;191
40.044285;373;191
40.076104;374;191
40.111686;375;190
40.143578;376;190
40.175867;376;190
40.211939;376;191
40.244270;376;191
40.276249;376;190
40.311816;375;190
40.350568;375;189
40.376338;375;190
40.412703;375;189
40.446346;376;189
40.477590;376;189
40.512778;377;189
40.544763;377;189
40.576129;377;189
40.608461;377;188
40.644011;377;188
40.675638;385;158
40.708106;386;157
40.744451;386;156
40.775933;386;156
40.809675;387;156
40.848652;387;156
40.877001;387;157
40.908168;388;157
40.943897;430;171
40.975855;430;172
41.008343;431;172
41.043823;432;171
41.075645;433;171
41.108116;434;171
41.139901;436;172
41.175913;438;172
41.208064;440;171
41.239746;442;171
41.276219;445;172
41.308330;447;171
41.339692;449;172
41.376374;451;172
41.408551;453;172
41.439742;455;173
41.476329;456;174
41.508229;457;174
41.539843;458;174
41.575739;459;166
41.608295;460;167
41.640808;460;168
41.672169;460;168
41.708531;460;168
41.740097;460;168
41.772179;459;169
41.808221;458;178
41.840479;457;178
41.872118;457;178
41.907858;456;178
41.940316;455;178
41.972094;454;178
42.008340;453;178
42.039939;453;178
42.071701;452;178
42.116433;452;178
42.140326;452;171
42.171822;452;171
42.204318;452;171
42.240278;451;171
42.272387;451;171
42.304672;451;172
42.340345;451;172
42.372496;451;172
42.404240;451;172
42.440171;451;173
42.472358;450;173
42.504269;450;173
42.539973;450;173
42.572516;450;173
42.604031;450;173
42.639711;450;173
42.672418;450;173
42.704369;450;174
42.740439;450;174
42.772512;450;174
42.804520;450;174
42.836088;450;174
42.872470;450;174
42.904515;450;174
42.936333;450;174
42.972423;450;174
43.003875;450;174
43.036389;450;174
43.072556;450;174
43.103879;450;174
43.136261;451;174
43.172577;451;174
43.203970;451;174
43.236005;451;174
43.272115;451;174
43.303882;451;174
43.335830;451;174
43.368371;451;174
43.403922;451;174
43.436525;451;174
43.468469;451;174
43.503992;451;173
43.535962;452;173
43.568182;452;173
43.603820;452;172
43.636087;452;172
43.668078;452;172
43.704404;452;172
43.736353;453;172
43.768138;453;172
43.804210;453;173
43.836323;453;173
43.868332;453;173
43.900622;453;173
43.936093;453;174
43.968245;453;174
44.000450;454;174
44.036455;454;174
44.068499;454;175
44.111276;454;175
44.164312;454;175
44.170169;454;175
44.202567;454;175
44.234221;455;175
44.266489;455;174
44.302490;455;175
44.334017;455;175
44.366226;455;175
44.402020;455;175
44.434283;455;175
44.466180;455;175
44.501812;455;175
44.534552;455;175
44.566272;455;175
44.602119;455;175
44.633954;455;175
44.666524;455;175
44.701996;455;175
44.734224;455;175
44.766408;455;175
44.798228;455;175
44.834009;455;175
44.865854;455;174
44.897925;456;174
44.933849;456;175
44.968666;455;177
44.998165;455;178
45.034407;455;178
45.071114;455;178
45.097990;454;177
45.135343;454;177
45.167124;454;177
45.198361;454;177
45.234629;454;176
45.266196;454;176
45.298614;453;176
45.330332;453;176
45.366721;452;183
45.399132;452;183
45.432205;452;182
45.466456;451;182
45.498470;451;182
45.530169;451;182
45.566019;450;182
45.597983;450;181
45.629890;449;182
45.666134;449;181
45.697991;448;182
45.730266;448;181
45.766183;447;182
45.797874;447;181
45.830413;447;180
45.862357;446;181
45.897983;445;182
45.933020;445;181
45.961934;444;182
45.998084;443;182
46.029955;443;182
46.067622;442;182
46.098960;442;182
46.130538;441;182
46.162573;440;182
46.197991;440;182
46.233241;439;182
46.262637;439;183
46.298214;438;183
46.336729;438;183
46.363845;438;183
46.398166;438;183
46.430614;438;183
46.463645;438;183
46.495593;438;183
46.553318;438;183
46.563563;438;184
46.601544;439;183
46.640804;439;184
46.662124;440;184
46.694744;440;184
46.730613;441;184
46.762210;442;183
46.796936;443;183
46.829991;444;183
46.863556;445;183
46.897701;445;183
46.929986;445;184
46.963606;446;184
47.000727;446;184
47.026660;446;184
47.062676;447;184
47.094259;447;184
47.128685;447;184
47.162888;448;184
47.194071;448;184
47.227566;448;184
47.263872;449;184
47.294327;449;184
47.331508;449;184
47.362858;450;183
47.400321;449;184
47.407556;450;183
47.460067;451;182
47.492031;451;182
47.532757;451;182
47.560802;451;182
47.592933;451;182
47.628166;451;181
47.666637;450;182
47.692739;450;182
47.728288;450;182
47.760651;450;183
47.792140;450;182
47.828036;450;182
47.860271;450;182
47.892167;450;182
47.924624;450;182
47.960205;450;182
47.992036;450;182
48.024306;450;182
48.060181;450;182
48.092216;450;182
48.124199;450;182
48.160105;450;182
48.193657;450;182
48.232903;450;182
48.265613;450;182
48.300813;450;182
48.329054;450;182
48.362034;450;182
48.393156;450;182
48.427569;450;182
48.461960;450;181
48.492058;450;181
48.533289;449;182
48.556238;449;181
48.593307;448;181
48.624436;447;181
48.656285;446;181
48.692264;445;181
48.724418;444;181
48.756934;443;181
48.792519;442;181
48.830921;441;181
48.856823;440;181
48.892953;439;181
48.925393;438;181
48.956041;437;181
48.988645;436;181
49.026074;436;181
49.056660;435;181
49.088334;435;181
49.124156;436;181
49.156129;437;174
49.188148;437;174
49.224083;437;175
49.256608;438;175
49.288136;438;175
49.324267;439;176
49.356675;439;176
49.388289;440;176
49.424227;440;176
49.456682;441;175
49.488715;440;175
49.524240;440;175
49.556194;438;175
49.588628;437;175
49.620443;436;175
49.656355;435;174
49.688220;435;174
49.720347;435;173
49.756157;435;172
49.788166;436;172
49.820584;437;171
49.856339;437;171
49.888208;438;170
49.920358;438;170
49.956217;437;170
49.988556;436;170
50.020200;434;170
50.056527;433;169
50.088459;432;169
50.120198;431;169
50.152140;430;169
50.188275;429;169
50.220158;428;168
50.252779;427;168
50.288307;427;169
50.320180;426;169
50.352304;426;169
50.388303;426;169
50.420255;425;169
50.452768;426;169
50.488386;426;169
50.520240;427;169
50.552274;428;169
50.588073;428;169
50.620667;428;169
50.652589;428;169
50.684516;427;169
50.720677;424;169
50.752390;422;169
50.784737;418;169
50.820275;413;169
50.852446;407;168
50.884651;399;167
50.920396;391;166
50.952233;381;164
50.984382;371;162
51.020398;362;158
51.052829;354;154
51.101400;358;149
51.108269;344;144
51.152646;342;140
51.184624;340;136
51.224516;341;134
51.252230;344;133
51.284197;347;134
51.316326;353;137
51.352317;359;140
51.385432;366;143
51.416664;370;146
51.440918;380;149
51.484429;387;152
51.516709;394;155
51.553129;401;158
51.596305;394;155
51.643571;419;165
