time;x;y
4.665991;506;109
4.697951;506;109
4.730000;506;109
4.762148;506;109
4.798236;506;109
4.829901;506;109
4.862287;506;109
4.898807;506;109
4.930358;506;109
4.961783;506;109
4.997893;506;109
5.030287;506;109
5.062105;506;109
5.098217;506;113
5.129900;506;111
5.162310;506;109
5.199213;503;109
5.230063;501;109
5.262484;504;109
5.294785;164;371
5.330115;164;371
5.362060;164;371
5.394471;164;371
5.429893;165;371
5.462014;165;371
5.494410;165;371
5.529838;165;371
5.561808;165;371
5.594767;165;371
5.630068;165;371
5.662311;165;371
5.694408;166;371
5.730337;166;371
5.762344;167;371
5.794722;167;371
5.826071;167;371
5.862429;167;371
5.894071;167;371
5.926583;167;371
5.962188;166;371
5.994652;166;371
6.026744;165;371
6.062528;459;238
6.094639;458;237
6.126139;458;235
6.162357;457;235
6.194438;455;235
6.226710;453;235
6.262128;450;235
6.294736;450;226
6.326705;448;224
6.362325;446;223
6.394763;446;228
6.426789;445;228
6.458820;444;228
6.494779;443;230
6.526296;443;230
6.558976;443;230
6.594794;443;230
6.626952;443;231
6.658633;444;232
6.694678;445;233
6.727469;446;233
6.758608;447;234
6.795001;447;235
6.826350;448;235
6.858763;448;235
6.894959;448;235
6.926535;448;235
6.958328;448;234
6.990893;448;233
7.026666;447;233
7.058498;446;231
7.090953;441;232
7.126959;435;232
7.158536;426;234
7.193906;418;237
7.227014;407;243
7.258632;398;247
7.290302;389;252
7.327649;377;265
7.358960;368;275
7.390878;359;285
7.427036;352;294
7.458730;317;296
7.490394;312;304
7.523230;310;314
7.559003;308;321
7.590856;308;326
7.623032;307;333
7.658890;303;343
7.691061;293;352
7.723029;282;360
7.759174;268;369
7.790731;256;371
7.823063;248;371
7.859869;237;371
7.891015;229;371
7.923129;222;371
7.958986;219;371
7.991587;221;371
8.022690;225;371
8.058691;231;371
8.090897;235;364
8.122900;239;352
8.155162;245;331
8.191139;250;316
8.222953;254;306
8.254997;258;294
8.290791;264;278
8.323008;270;270
8.354839;276;260
8.391210;283;250
8.422820;294;239
8.455096;300;229
8.490811;302;220
8.525003;304;211
8.554793;308;201
8.591386;348;197
8.622838;359;191
8.655180;368;188
8.687245;378;186
8.722907;388;184
8.755338;399;179
8.786702;411;177
8.823017;421;177
8.855752;432;176
8.887228;515;371
8.923423;515;371
8.954941;515;371
8.987167;458;362
9.023125;460;367
9.055032;460;370
9.087013;460;371
9.123340;456;370
9.154928;455;371
9.187486;453;371
9.220115;452;371
9.255067;421;371
9.287349;420;371
9.319386;419;371
9.355011;418;371
9.386871;486;109
9.419549;503;109
9.455364;504;129
9.487767;508;142
9.518996;499;170
9.554908;497;190
9.587023;499;202
9.619500;500;215
9.655099;450;321
9.687538;453;328
9.719389;455;335
9.755313;456;342
9.787418;458;348
9.819452;460;352
9.851224;462;356
9.887357;464;359
9.919341;465;362
9.951538;466;365
9.987591;467;367
10.019856;468;369
10.051597;468;371
10.087478;470;371
10.118984;472;371
10.151958;500;326
10.187964;500;329
10.219982;501;332
10.251723;500;338
10.287273;499;344
10.319730;499;350
10.351793;499;354
10.383656;500;357
10.419683;500;361
10.451453;501;365
10.483265;501;371
10.519768;502;371
10.551931;505;371
10.583094;515;362
10.619882;515;366
10.651876;516;371
10.683854;517;371
10.719713;521;371
10.751821;531;371
10.783577;534;371
10.819685;534;371
10.851589;534;371
10.883433;520;371
10.916034;515;361
10.951884;500;358
10.983677;105;371
11.015481;105;371
11.051916;499;215
11.084231;105;369
11.115895;105;369
11.151951;105;369
11.183439;105;369
11.215410;105;369
11.252435;105;369
11.283489;105;370
11.315537;105;370
11.351650;105;369
11.383943;105;369
11.416063;105;367
11.452237;105;365
11.483961;411;215
11.515746;400;215
11.547631;389;214
11.583613;377;213
11.615899;363;214
11.647551;306;212
11.684160;305;219
11.715603;304;223
11.748031;302;223
11.783630;297;224
11.815857;287;228
11.848217;278;233
11.883951;270;237
11.915557;263;241
11.947931;257;245
11.984207;251;249
12.015951;246;251
12.047657;242;255
12.079762;238;260
12.116121;235;263
12.147733;232;266
12.179733;230;268
12.216137;230;269
12.248129;233;268
12.279820;238;267
12.316052;244;265
12.348239;251;263
12.379727;260;261
12.416026;269;257
12.447565;278;254
12.479804;288;250
12.516169;297;247
12.548083;302;245
12.580261;304;246
12.616214;304;245
12.647649;305;244
12.680803;305;240
12.711819;363;235
12.748464;376;238
12.779811;388;241
12.812261;403;241
12.847840;416;244
12.879935;429;245
12.912304;440;248
12.947796;448;246
12.980494;105;336
13.011980;105;335
13.047845;105;335
13.080621;452;342
13.111994;457;354
13.147920;458;365
13.180357;458;371
13.212118;458;371
13.243856;459;371
13.280257;461;371
13.312445;463;371
13.344357;460;371
13.380090;455;371
13.412276;448;371
13.444413;440;371
13.479967;105;341
13.512375;105;341
13.544117;412;371
13.580165;402;371
13.612368;309;371
13.644584;309;371
13.680464;308;371
13.712423;307;371
13.743992;306;365
13.776090;306;351
13.811786;306;333
13.844901;305;319
13.876017;304;295
13.912485;302;283
13.944430;299;275
13.976448;295;266
14.012333;293;254
14.044500;292;242
14.076513;292;232
14.112719;294;222
14.145859;296;215
14.176461;300;208
14.212574;302;202
14.244416;303;199
14.276510;304;198
14.312121;304;195
14.344635;304;192
14.376432;305;188
14.408796;355;192
14.444797;371;190
14.476718;381;192
14.508441;389;193
14.545091;397;194
14.576656;403;196
14.608721;419;191
14.644650;426;193
14.676645;433;197
14.708828;440;201
14.744769;425;371
14.776747;429;371
14.808372;434;371
14.844766;438;371
14.876767;443;371
14.908328;446;371
14.940721;448;371
14.976659;105;326
15.008677;105;326
15.041081;105;326
15.076835;105;326
15.108607;105;326
15.140442;459;310
15.176790;458;314
15.208651;458;317
15.240587;457;320
15.276806;456;322
15.308785;456;324
15.340847;455;325
15.377047;447;325
15.408473;447;324
15.441009;447;323
15.472867;455;320
15.508945;455;317
15.540833;456;313
15.572954;457;311
15.608375;458;308
15.640950;458;303
15.672345;458;300
15.708462;457;296
15.741107;456;291
15.772267;455;283
15.808234;453;275
15.840892;448;265
15.872481;450;237
15.909041;443;227
15.940994;431;219
15.972519;417;211
16.008762;394;206
16.040619;382;198
16.073409;367;192
16.104948;307;180
16.141158;304;181
16.172850;304;181
16.205162;303;181
16.240847;302;177
16.273037;297;176
16.304925;289;177
16.340824;282;179
16.373053;275;180
16.404788;271;182
16.440889;267;185
16.473120;264;186
16.505153;261;188
16.540843;259;190
16.573100;258;191
16.604596;256;193
16.637077;255;196
16.672929;253;199
16.704762;252;202
16.736559;250;206
16.773116;249;210
16.804662;249;215
16.837326;249;220
16.873214;250;225
16.904833;252;230
16.937351;253;236
16.973808;254;241
17.004776;254;247
17.036841;253;253
17.072797;252;259
17.105090;250;265
17.137216;247;271
17.169022;246;278
17.204807;244;285
17.237307;242;293
17.269285;240;298
17.305008;238;303
17.337379;235;305
17.369243;232;311
17.404991;229;343
17.437182;219;359
17.469098;219;360
17.505420;220;359
17.537215;230;344
17.568963;239;307
17.605359;249;299
17.637068;262;295
17.669279;275;287
17.705335;288;278
17.736719;300;273
17.769057;303;264
17.801335;304;257
17.836726;304;245
17.868800;304;233
17.901443;304;220
17.937399;304;207
17.969118;306;195
18.000837;367;197
18.037349;379;192
18.069678;392;189
18.101370;404;185
18.137032;418;176
18.169486;422;175
18.201113;421;176
18.237565;414;179
18.268914;401;185
18.301461;384;189
18.333299;366;190
18.368998;307;185
18.400942;304;193
18.433515;303;194
18.468858;294;192
18.501455;277;192
18.532996;260;191
18.569525;245;191
18.601915;231;190
18.633487;216;188
18.669005;203;187
18.701468;190;186
18.733284;179;183
18.769158;162;190
18.801547;149;194
18.833553;142;195
18.865464;136;197
18.901368;135;196
18.933282;141;191
18.965678;150;188
19.001539;178;171
19.033599;197;169
19.064880;221;167
19.101353;244;166
19.133516;267;165
19.165078;290;165
19.200887;303;167
19.233600;306;169
19.265280;309;165
19.301673;365;166
19.333677;381;165
19.365814;393;165
19.401254;411;151
19.433550;422;150
19.465384;432;136
19.497697;425;137
19.533687;425;155
19.565732;414;166
19.597822;406;166
19.633252;390;169
19.665801;366;172
19.697736;308;168
19.733681;304;174
19.765710;300;171
19.797288;279;170
19.833801;257;170
19.865794;235;170
19.897674;214;171
19.933840;195;171
19.965646;179;171
19.997488;160;160
20.029849;146;179
20.065870;135;182
20.097784;125;194
20.129902;116;195
20.165698;108;199
20.197218;105;203
20.229756;105;207
20.265632;106;211
20.297520;115;215
20.329324;126;216
20.365852;138;215
20.397906;171;243
20.429624;173;260
20.465950;189;278
20.497996;203;290
20.530066;217;318
20.561580;218;365
20.597928;225;371
20.629856;232;371
20.661889;232;371
20.697845;234;371
20.730006;236;371
20.761782;236;371
20.798173;237;371
20.829936;236;371
20.861394;240;371
20.898256;240;371
20.929561;241;371
20.961461;242;371
20.997764;242;371
21.029433;243;371
21.061964;243;371
21.098813;283;371
21.129765;284;371
21.161776;282;371
21.193895;282;371
21.230014;283;368
21.261351;284;334
21.293852;286;320
21.330076;286;299
21.361689;287;270
21.394196;290;266
21.429902;294;258
21.461590;297;246
21.493759;300;235
21.529721;302;226
21.562100;302;217
21.593817;302;209
21.630073;302;202
21.661493;302;193
21.694386;301;185
21.726118;299;179
21.761613;293;174
21.793535;284;170
21.826413;273;167
21.861771;260;165
21.893694;245;163
21.925881;228;163
21.961803;211;163
21.994549;194;163
22.025804;177;163
22.061878;160;158
22.093692;142;164
22.126183;128;171
22.162200;111;184
22.193882;105;188
22.225986;105;193
22.257875;105;194
22.294294;105;192
22.326548;105;187
22.357833;111;186
22.394213;127;173
22.425944;143;155
22.457713;166;159
22.493821;186;162
22.525815;209;163
22.558008;233;165
22.593555;255;166
22.626405;276;167
22.658218;295;168
22.693745;302;170
22.725748;304;173
22.758115;304;174
22.794165;304;176
22.826471;305;179
22.858266;306;188
22.889750;306;196
22.925789;360;209
22.957873;370;219
22.990184;384;230
23.025807;403;239
23.058457;420;244
23.090130;435;249
23.125856;450;245
23.158362;444;310
23.190400;452;328
23.226671;458;345
23.258392;464;365
23.290161;466;371
23.326506;466;371
23.358371;467;371
23.390019;506;109
23.422115;506;109
23.457905;506;109
23.490436;506;109
23.521962;469;371
23.558021;467;371
23.589929;462;371
23.621996;453;357
23.658113;440;342
23.689880;424;323
23.723214;406;306
23.758495;380;296
23.790136;310;272
23.821861;305;274
23.858538;304;266
23.891458;296;254
23.921807;281;244
23.953962;265;233
23.990368;251;223
24.022311;237;213
24.054607;225;202
24.089907;213;193
24.122543;202;183
24.154596;190;176
24.190011;177;169
24.222543;165;161
24.254678;150;154
24.290163;134;158
24.322421;121;157
24.354554;108;150
24.390502;105;174
24.422692;105;178
24.454241;105;183
24.490860;105;190
24.522480;105;199
24.553976;105;209
24.586470;105;217
24.623189;105;227
24.654260;105;236
24.686200;105;245
24.721928;105;256
24.754682;105;297
24.786972;106;302
24.822682;111;307
24.854666;113;310
24.886294;171;267
24.922791;181;272
24.954357;194;277
24.986702;206;281
25.022548;218;285
25.054297;230;289
25.086294;242;293
25.119094;252;291
25.154758;264;288
25.186091;276;287
25.218814;290;289
25.254306;301;290
25.286509;304;291
25.318747;304;293
25.354267;305;311
25.386661;307;306
25.418358;380;306
25.454535;398;306
25.486606;413;304
25.518788;428;300
25.554798;437;299
25.586652;437;304
25.619416;442;301
25.650286;446;300
25.686840;447;294
25.718829;445;284
25.750300;450;249
25.786690;443;241
25.818693;431;233
25.850878;414;224
25.886910;392;217
25.919061;368;215
25.950847;304;211
25.986917;304;218
26.018568;303;212
26.050540;300;209
26.086865;290;208
26.118858;281;209
26.150808;273;209
26.186409;266;212
26.218858;261;215
26.250551;258;217
26.282580;255;221
26.318573;254;225
26.350937;253;230
26.382985;253;235
26.418913;253;240
26.450407;255;246
26.483134;257;252
26.518771;260;258
26.550956;263;264
26.582992;267;270
26.618589;273;276
26.650908;278;282
26.682818;285;288
26.718751;291;292
26.750492;299;295
26.782644;303;297
26.815060;304;297
26.850712;304;303
26.882661;304;305
26.914884;304;308
26.951223;305;310
26.983080;306;304
27.014724;308;291
27.050659;388;302
27.083198;400;297
27.115206;414;286
27.150810;418;282
27.182738;424;268
27.215225;424;260
27.250883;422;251
27.283126;418;244
27.315194;411;235
27.347242;401;223
27.383077;376;225
27.415001;305;212
27.447898;304;218
27.482763;304;217
27.514926;303;210
27.547147;302;203
27.582719;290;201
27.615344;276;197
27.646930;262;196
27.683036;249;197
27.714870;237;201
27.746974;226;205
27.783196;218;211
27.815173;211;218
27.847296;207;228
27.883044;206;238
27.915168;209;249
27.947083;215;259
27.978986;225;272
28.014919;235;281
28.047105;247;291
28.079150;261;301
28.114857;275;303
28.146871;289;304
28.179035;302;307
28.215318;304;315
28.246758;305;320
28.279145;306;324
28.315424;309;317
28.346940;389;322
28.379232;403;320
28.415356;414;312
28.447798;421;305
28.478908;425;296
28.511312;425;285
28.547315;422;269
28.578985;414;254
28.610614;405;245
28.646958;381;244
28.679228;305;231
28.710994;305;243
28.747121;304;243
28.779881;303;239
28.811086;301;233
28.847353;293;231
28.879459;282;228
28.911047;273;224
28.946880;266;221
28.979459;260;221
29.011338;254;221
29.043369;249;221
29.079318;243;223
29.111410;238;223
29.143363;233;223
29.179061;228;224
29.211529;223;227
29.243163;219;232
29.279396;217;238
29.311021;218;246
29.342944;220;255
29.379052;222;264
29.432068;220;255
29.436218;230;285
29.476016;234;292
29.512086;240;300
29.543925;246;309
29.576057;242;371
29.611896;258;371
29.643837;261;371
29.676529;276;371
29.712167;287;371
29.744415;298;371
29.776358;304;371
29.807984;305;371
29.844796;305;364
29.876533;305;318
29.908403;305;313
29.944932;305;296
29.976624;306;279
30.008378;305;259
30.044223;305;243
30.075939;305;231
30.108754;305;221
30.146068;305;213
30.176594;304;206
30.208150;304;201
30.244397;304;197
30.276637;304;193
30.308831;304;190
30.340761;303;186
30.376815;303;180
30.408619;302;176
30.440770;296;174
30.475916;285;173
30.507982;273;171
30.540477;262;170
30.576175;251;168
30.608145;240;166
30.640202;230;165
30.676778;217;164
30.708390;205;163
30.741003;193;162
30.776402;183;162
30.808682;174;161
30.840311;167;158
30.872799;165;156
30.908665;169;157
30.940815;178;158
30.972830;191;157
31.008242;207;155
31.040869;227;155
31.072697;249;155
31.108093;273;154
31.140684;297;155
31.172928;303;158
31.208232;308;156
31.240158;372;156
31.272367;406;136
31.308331;425;136
31.340495;440;137
31.372920;401;346
31.408770;419;339
31.440227;435;330
31.472733;438;333
31.504788;439;334
31.540779;440;336
31.572810;440;336
31.604479;439;335
31.640701;439;335
31.672718;437;335
31.704759;430;342
31.740670;409;349
31.772367;445;177
31.804956;436;177
31.840798;414;185
31.872726;393;190
31.904394;369;194
31.940633;304;195
31.972707;304;212
32.004868;299;214
32.036753;281;217
32.072595;267;222
32.104738;256;228
32.137464;248;232
32.172781;244;236
32.204844;245;239
32.236681;250;239
32.272476;259;242
32.304357;271;246
32.336792;283;251
32.372195;295;257
32.404890;302;266
32.436991;303;275
32.472637;304;284
32.504627;304;291
32.536957;304;297
32.572484;305;302
32.604943;305;304
32.637049;305;307
32.668925;305;310
32.704523;305;312
32.737310;305;313
32.768743;305;318
32.804872;305;333
32.837051;306;343
32.868811;306;349
32.904989;306;353
32.937113;307;359
32.968731;307;363
33.004778;308;369
33.036818;309;371
33.068978;309;371
33.104696;309;371
33.136936;309;371
33.169288;309;371
33.200920;309;371
33.236832;308;371
33.268990;309;371
33.300628;308;371
33.337012;307;371
33.369097;506;109
33.401210;506;109
33.436957;506;109
33.468862;506;109
33.500558;506;109
33.536929;506;109
33.569249;506;109
33.600910;506;109
33.636797;506;109
33.668848;506;109
33.701066;506;109
33.733064;506;109
33.768856;506;109
33.800762;105;345
33.832889;105;345
33.869351;506;109
33.901126;506;109
33.932665;105;347
33.968913;105;348
34.000674;105;350
34.032540;105;351
34.068751;105;353
34.100885;105;354
34.132810;105;357
34.169876;105;358
34.200948;105;360
34.233149;105;361
34.268657;105;363
34.300730;105;364
34.332856;105;365
34.365176;105;365
34.400744;105;366
34.432878;105;366
34.465265;105;366
34.501050;105;366
34.533284;105;367
34.565049;105;366
34.600685;105;366
34.633532;105;366
34.665364;105;366
34.701175;105;367
34.733252;105;368
34.764856;105;369
34.800901;105;371
34.832798;105;371
34.864953;105;371
34.897111;105;371
34.932702;105;371
34.964792;105;371
34.997374;105;371
35.033072;105;371
35.064943;105;371
35.096840;105;371
35.133264;105;371
35.165775;105;371
35.197079;105;371
35.232937;105;371
35.265099;105;371
35.297052;105;371
35.332804;105;371
35.364730;105;371
35.397044;506;109
35.428723;506;109
35.465991;506;109
35.497057;506;109
35.529014;506;109
35.565233;506;109
35.596862;506;109
35.629020;506;109
35.664827;506;109
35.697134;506;109
35.728870;506;109
35.765159;507;109
35.797322;508;109
35.829050;105;371
35.865031;105;371
35.897216;105;176
35.929408;105;178
35.965548;105;187
35.997522;105;194
36.028754;105;197
36.060860;116;203
36.097261;136;205
36.128821;155;206
36.160889;171;208
36.197298;188;211
36.228805;203;214
36.261506;214;216
36.297477;223;217
36.329012;228;218
36.361095;230;219
36.397023;232;219
36.429009;233;217
36.461009;235;219
36.496973;237;221
36.528952;239;221
36.560801;240;220
36.593065;241;220
36.628804;242;221
36.662033;243;222
36.693632;243;222
36.728861;243;221
36.761404;244;220
36.792903;244;221
36.829465;244;222
36.861227;244;222
36.893241;244;222
36.929049;244;222
36.961083;244;222
36.993067;244;223
37.029142;244;222
37.061322;244;222
37.092950;244;222
37.125455;243;219
37.161910;243;219
37.194255;243;219
37.225274;242;218
37.261793;242;218
37.293613;241;218
37.325341;241;219
37.361655;240;221
37.393400;239;221
37.425685;239;221
37.461290;238;221
37.493318;237;221
37.525315;237;221
37.561133;237;221
37.593713;236;221
37.625698;236;221
37.661046;236;221
37.693250;236;221
37.725750;237;221
37.757486;237;221
37.793486;237;221
37.825727;237;221
37.857735;238;220
37.893727;238;220
37.925732;239;219
37.957392;239;218
37.993671;239;218
38.025656;240;218
38.057654;240;218
38.093408;241;219
38.125684;241;218
38.157479;242;216
38.193382;243;216
38.225749;244;216
38.257950;244;216
38.289772;245;216
38.325934;245;216
38.357202;245;216
38.389961;246;216
38.425777;246;216
38.457268;246;216
38.489377;246;215
38.525789;247;215
38.557539;247;214
38.589858;247;213
38.625189;247;213
38.657802;247;212
38.690071;247;212
38.725621;248;212
38.757701;249;212
38.789580;250;212
38.821852;252;211
38.857841;254;211
38.889911;256;212
38.921599;257;212
38.957728;259;212
38.989560;260;212
39.021470;261;211
39.057992;261;212
39.089474;262;211
39.121556;263;211
39.157751;263;211
39.189966;263;211
39.221479;263;211
39.257865;263;211
39.290110;263;211
39.321942;263;211
39.357487;263;211
39.389631;263;211
39.423823;263;210
39.453479;263;210
39.489267;262;210
39.521452;261;210
39.553605;261;210
39.589758;260;210
39.621583;259;211
39.653911;258;211
39.689872;257;210
39.721845;256;211
39.753456;255;211
39.789442;254;211
39.822012;252;211
39.854017;251;210
39.889895;249;211
39.921953;247;211
39.953568;245;211
39.985877;244;211
40.022658;242;212
40.053662;240;212
40.085947;239;212
40.121397;237;212
40.153522;236;212
40.185509;235;212
40.221672;234;213
40.253940;233;213
40.285872;232;213
40.321884;231;214
40.353625;231;214
40.386064;230;216
40.422132;230;217
40.453861;230;216
40.485525;230;216
40.517556;230;217
40.553746;230;218
40.586041;230;218
40.617762;230;218
40.653766;229;219
40.685513;229;220
40.718051;229;221
40.753779;228;221
40.785572;228;223
40.817830;227;222
40.853771;225;222
40.885908;223;222
40.918054;221;222
40.954255;220;226
40.986133;218;226
41.017966;216;226
41.053807;215;227
41.085788;213;227
41.118180;212;227
41.149745;211;227
41.186119;210;227
41.217975;209;227
41.249701;207;227
41.286157;207;227
41.318118;206;227
41.349852;206;227
41.385883;206;227
41.418158;206;227
41.450068;206;227
41.485574;207;227
41.518195;207;227
41.550005;206;228
41.586162;206;228
41.617851;206;228
41.649855;205;228
41.681700;205;229
41.718039;205;233
41.750183;205;233
41.781915;204;233
41.818250;204;233
41.849918;203;233
41.882294;203;233
41.918223;203;233
41.949966;203;233
41.982189;203;233
42.018176;203;228
42.049810;203;228
42.081694;204;227
42.118366;205;227
42.150026;206;227
42.182192;207;226
42.214721;208;226
42.249613;210;226
42.281834;212;225
42.314217;214;225
42.350326;217;226
42.382133;218;224
42.413857;220;224
42.449555;224;224
42.481801;228;223
42.514146;231;223
42.550211;234;223
42.581869;237;222
42.614338;238;222
42.650639;239;222
42.682407;241;221
42.713960;242;221
42.750354;243;221
42.781946;243;221
42.814096;244;220
42.846969;245;220
42.881846;246;220
42.914320;247;220
42.945942;248;219
42.981858;248;218
43.014434;249;218
43.045982;249;218
43.081889;250;218
43.113882;250;218
43.146064;251;218
43.182087;252;218
43.213972;252;218
43.246541;252;218
43.282378;252;217
43.314080;252;217
43.345912;251;216
43.378585;249;215
43.414000;247;215
43.445813;246;214
43.478010;244;215
43.514066;243;215
43.546621;241;216
43.578520;240;216
43.614428;239;218
43.645980;239;220
43.678557;238;219
43.714635;237;219
43.746301;236;218
43.777989;235;217
43.814246;234;216
43.846525;233;216
43.878108;232;215
43.910150;231;215
43.946475;230;215
43.978028;229;214
44.010421;228;214
44.046475;227;213
44.078100;226;212
44.109873;226;211
44.146509;226;210
44.177974;226;209
44.210092;227;208
44.246633;228;207
44.278582;230;203
44.310750;231;203
44.346067;233;202
44.378573;234;201
44.410547;235;201
44.446332;236;200
44.477931;237;200
44.510903;238;200
44.542567;239;197
44.578509;239;197
44.610085;239;197
44.642334;239;197
44.678522;239;197
44.711200;239;197
44.742249;238;197
44.778023;238;197
44.810702;237;197
44.842890;236;197
44.878186;236;197
44.910375;235;197
44.942009;234;199
44.978349;233;199
45.011196;231;198
45.042421;230;198
45.074585;228;197
45.110113;227;199
45.142163;225;200
45.174645;224;203
45.210549;223;203
45.242619;222;204
45.274171;222;204
45.310540;221;205
45.342721;221;205
45.374606;220;206
45.411719;219;208
45.442507;219;210
45.474175;219;212
45.510555;218;213
45.542468;217;214
45.574767;217;215
45.606917;216;217
45.642828;215;218
45.674688;215;218
45.706584;214;220
45.742465;213;221
45.774261;213;222
45.806208;212;223
45.842362;211;223
45.874375;211;223
45.906966;211;224
45.942516;210;224
45.974064;210;224
46.006342;210;224
46.042805;210;224
46.075024;210;224
46.106790;210;224
46.142784;210;223
46.174913;210;223
46.206682;210;223
46.238457;210;223
46.274882;211;223
46.306828;211;223
46.338645;211;223
46.374348;211;222
46.406469;212;222
46.438762;212;222
46.474841;213;222
46.506581;213;222
46.538657;213;222
46.574958;212;222
46.606359;212;222
46.638664;211;222
46.674602;211;223
46.706554;212;223
46.738884;213;223
46.770206;214;224
46.806631;216;224
46.838802;217;224
46.870817;218;224
46.906916;219;224
46.938645;220;224
46.970541;220;224
47.006844;221;224
47.038445;221;224
47.070813;221;224
47.106846;222;224
47.138886;222;223
47.170351;222;223
47.206829;223;223
47.238966;223;223
47.270524;223;223
47.302686;223;223
47.338813;224;224
47.370761;224;224
47.402672;224;224
47.438928;224;224
47.470217;224;224
47.502380;224;224
47.538850;224;225
47.570802;224;225
47.602331;223;225
47.638503;222;225
47.670332;221;225
47.702457;220;225
47.739599;218;225
47.770946;217;226
47.802710;215;226
47.838831;214;226
47.870369;213;226
47.902766;212;226
47.934760;211;226
47.970816;211;226
48.002896;210;226
48.034988;210;226
48.070884;210;226
48.103003;210;226
48.134436;210;226
48.170839;211;226
48.202936;212;225
48.234984;212;225
48.271255;213;225
48.302907;213;225
48.334523;214;225
48.370585;214;225
48.402898;214;224
48.435276;214;224
48.467056;214;224
48.502817;214;224
48.535047;215;225
48.567008;215;225
48.603113;215;226
48.635061;215;226
48.666693;215;226
48.702666;215;226
48.734944;215;226
48.766609;215;226
48.803107;215;226
48.834584;215;226
48.866907;215;226
48.903146;215;226
48.934612;215;226
48.966780;215;226
48.998952;215;226
49.035210;215;226
49.066763;215;226
49.099149;215;226
49.135003;215;226
49.166711;215;226
49.198872;214;226
49.234932;214;226
49.266585;214;226
49.299972;214;226
49.334650;214;226
49.367001;214;226
49.398764;214;226
49.435396;215;226
49.466945;215;226
49.499148;215;225
49.535897;216;225
49.567112;218;225
49.599113;221;225
49.630773;223;224
49.667198;226;224
49.698848;229;224
49.730927;232;224
49.767147;235;224
49.798944;239;223
49.830780;242;224
49.867686;245;224
49.899282;247;225
49.930950;249;226
49.967412;250;226
49.999258;251;226
50.030917;252;226
50.067118;253;226
50.098957;253;227
50.131155;264;226
50.163296;261;226
50.199119;258;225
50.231138;256;225
50.262888;253;225
50.298796;251;225
50.330716;251;227
50.362939;251;228
50.399234;252;229
50.430926;253;229
50.463299;254;226
50.498696;255;226
50.531027;254;226
50.562623;253;226
50.599067;252;226
50.630832;251;227
50.663412;249;228
50.695152;248;228
50.730729;247;229
50.762826;246;230
50.794688;245;231
50.831175;245;231
50.863361;244;231
50.894788;243;231
50.930771;242;232
50.963527;241;232
50.994916;240;232
51.030976;239;232
51.063293;239;232
51.095183;238;232
51.130938;237;233
51.163500;237;233
51.195359;237;233
51.230836;236;233
51.263055;236;233
51.294942;236;233
51.327286;236;234
51.362873;236;234
51.394793;236;234
51.427625;236;234
51.463438;236;234
51.494973;236;235
51.527094;236;235
51.563076;236;235
51.594951;236;235
51.627229;236;235
