time;x1;y1;x2;y2
0.000000;430;270;414;307
0.034754;431;267;412;313
0.079649;431;268;406;335
0.100041;430;268;406;334
0.135991;429;269;413;309
0.166827;429;269;413;307
0.198860;429;269;413;309
0.238084;428;270;413;307
0.270650;429;267;468;326
0.298855;429;267;469;325
0.331726;429;266;468;325
0.367678;428;267;467;324
0.402946;431;258;468;324
0.430751;430;259;466;323
0.466814;430;258;466;322
0.498810;430;257;466;321
0.531251;430;257;469;321
0.567295;430;256;469;319
0.602617;429;256;469;319
0.633626;428;257;466;318
0.666795;428;257;466;318
0.698934;427;258;466;319
0.731079;427;257;469;319
0.767235;426;261;468;319
0.798804;425;261;468;319
0.831353;426;259;467;319
0.863545;425;260;466;319
0.899318;423;266;466;319
0.931035;425;259;466;320
0.962872;424;261;462;320
0.999289;424;262;461;320
1.030898;422;268;462;321
1.062815;422;266;462;321
1.100944;421;270;462;321
1.130953;422;266;464;322
1.165422;422;266;462;322
1.199110;422;266;461;322
1.231124;422;267;461;323
1.262768;471;41;461;323
1.298949;471;41;461;323
1.332114;470;41;460;323
1.362922;470;41;460;323
1.399625;469;41;461;323
1.436839;469;41;460;323
1.462813;469;41;460;323
1.496269;468;41;459;322
1.531245;468;41;404;308
1.563129;417;265;457;322
1.599814;416;266;403;308
1.631343;415;268;402;309
1.663102;414;269;401;308
1.696343;413;267;400;308
1.731942;412;267;400;308
1.763032;412;266;399;309
1.795278;411;265;398;308
1.831122;409;272;397;309
1.863842;408;272;397;307
1.895004;410;263;397;309
1.932088;410;262;397;306
1.963715;407;270;396;311
1.994961;407;270;396;310
2.028655;406;270;396;311
2.062938;405;270;396;304
2.096069;405;270;396;302
2.127315;405;270;396;302
2.167188;404;270;396;302
2.195137;404;269;396;301
2.226972;407;259;395;310
2.263594;406;261;395;301
2.295601;406;260;442;322
2.327662;405;259;441;323
2.364381;405;259;440;323
2.396614;404;260;442;323
2.428203;404;258;442;323
2.469031;403;259;440;323
2.495075;403;258;438;323
2.529928;399;269;438;323
2.560533;402;259;437;323
2.595792;399;266;436;324
2.628768;400;261;436;324
2.659127;400;259;395;276
2.695844;398;265;395;277
2.727034;398;264;395;276
2.759010;398;264;395;275
2.794794;396;267;433;324
2.827046;399;257;432;324
2.859344;395;269;431;324
2.904091;394;270;430;325
2.904566;396;267;433;324
2.962900;397;265;432;325
2.993084;395;268;394;278
3.024939;394;269;394;278
3.060743;399;259;394;279
3.093207;394;272;394;279
3.125790;400;259;395;277
3.162691;395;273;395;277
3.192880;401;260;395;279
3.225075;395;273;396;279
3.259811;396;273;396;280
3.291964;396;272;394;304
3.323790;396;274;394;305
3.360614;403;261;395;307
3.392834;407;258;395;307
3.424503;408;257;588;422
3.463199;408;258;558;337
3.492145;506;413;396;286
3.523973;488;411;488;406
3.561016;484;401;487;389
3.595798;485;401;488;386
3.624160;488;403;490;394
3.662162;491;411;396;286
3.693553;504;396;396;287
3.724112;407;259;396;287
3.760222;407;261;396;287
3.792168;561;340;397;288
3.823980;407;260;397;288
3.856339;408;260;397;287
3.891927;396;281;398;286
3.924077;398;279;396;332
3.956990;399;279;396;331
3.991913;399;281;397;333
4.026709;400;281;397;332
4.057385;401;281;397;333
4.092622;402;280;397;333
4.124188;402;281;397;332
4.156668;402;281;397;331
4.192729;403;281;397;330
4.225233;404;281;397;329
4.256729;404;281;397;328
4.292157;404;282;397;328
4.323891;404;282;397;328
4.356113;405;282;397;328
4.387859;405;283;397;328
4.424970;404;284;397;328
4.456807;404;285;398;320
4.488050;404;286;398;321
4.526178;403;288;398;322
4.556810;403;288;397;323
4.588748;403;289;397;324
4.624833;402;290;397;325
4.656547;402;291;397;328
4.687891;402;291;396;329
4.723820;402;291;396;329
4.755865;402;285;400;294
4.787793;402;284;400;294
4.823850;402;286;399;293
4.855905;402;283;399;293
4.890363;401;285;399;292
4.924619;401;285;398;293
4.956008;401;284;398;293
4.988135;400;289;398;293
5.020261;400;288;397;293
5.056003;400;288;397;293
5.088124;400;283;397;292
5.121077;399;288;397;293
5.156163;399;288;397;292
5.188227;399;286;397;292
5.220555;399;287;397;292
5.255984;399;287;397;292
5.288225;400;283;397;292
5.320232;399;283;397;293
5.356868;399;286;397;293
5.388612;399;284;397;293
5.420168;399;284;397;293
5.469737;399;284;397;293
5.470130;399;286;397;293
5.522743;400;288;397;294
5.554197;400;284;397;293
5.585820;400;288;397;293
5.622470;400;289;398;294
5.654587;400;288;446;43
5.685846;401;287;446;43
5.721982;401;289;446;43
5.755956;401;289;446;43
5.786366;401;288;446;43
5.818857;401;289;447;43
5.854087;401;286;447;43
5.885873;401;289;447;43
5.918216;401;288;447;43
5.954131;401;288;447;43
5.985899;402;285;447;43
6.017847;402;285;447;43
6.053912;402;285;447;43
6.086488;402;285;448;43
6.118727;402;285;448;43
6.153812;402;285;448;43
6.185849;402;288;448;43
6.224279;402;287;448;43
6.229089;402;285;448;43
6.284363;403;288;400;293
6.315350;404;281;399;299
6.354012;403;287;394;327
6.385860;403;285;449;43
6.416871;403;285;449;43
6.453461;403;288;400;293
6.485776;406;279;450;43
6.526443;403;285;401;293
6.552791;403;284;450;43
6.585360;403;284;450;43
6.616984;403;285;450;43
6.653011;404;283;450;43
6.684945;404;283;451;43
6.716843;404;284;401;294
6.756939;404;284;401;294
6.784832;404;286;401;293
6.818779;404;285;401;293
6.849105;404;285;401;293
6.886230;404;284;401;293
6.916950;404;283;401;293
6.949123;404;283;401;293
6.985553;404;283;401;293
7.017122;404;287;451;43
7.049270;403;287;393;335
7.084784;404;285;451;43
7.121087;404;284;401;293
7.148839;404;285;401;293
7.184994;403;286;401;293
7.216799;403;286;401;293
7.269616;403;285;400;293
7.270035;404;285;401;293
7.316083;404;282;450;43
7.350937;403;282;400;294
7.382916;402;287;400;294
7.415800;402;286;449;43
7.450880;402;283;399;293
7.483005;402;283;399;293
7.515940;402;283;399;294
7.556951;402;283;399;294
7.582909;402;283;399;294
7.615030;402;283;399;294
7.646936;401;286;399;294
7.683191;401;289;399;294
7.717710;402;284;398;294
7.746949;401;285;398;294
7.783596;401;285;398;294
7.814893;401;286;398;294
7.846866;401;285;398;294
7.883331;401;285;398;294
7.914880;401;285;398;294
7.947384;401;286;398;294
7.982961;402;285;398;294
8.014998;402;285;398;294
8.046845;402;285;398;294
8.098670;402;284;398;294
8.115178;402;284;398;294
8.147760;401;288;398;294
8.183519;402;284;398;294
8.215087;402;285;398;294
8.246971;401;285;398;294
8.279008;401;285;398;294
8.314941;401;285;398;294
8.348004;401;286;398;294
8.379164;401;286;398;294
8.414934;400;289;397;294
8.447148;400;289;397;295
8.479033;400;288;397;295
8.515306;399;288;396;295
8.544681;399;288;396;293
8.580056;398;283;376;377
8.612755;397;287;375;377
8.648030;397;287;396;291
8.680205;399;284;396;291
8.712042;399;284;396;290
8.748186;400;281;396;290
8.779919;401;281;397;290
8.812725;401;280;397;291
8.848353;402;282;398;289
8.880064;402;281;398;291
8.911985;403;282;399;290
8.943859;403;282;399;290
8.992967;404;282;399;290
8.997946;402;281;398;291
9.045429;405;279;400;289
9.080384;405;282;401;290
9.111928;404;287;400;291
9.145582;404;285;401;290
9.179888;404;285;401;290
9.212369;405;285;401;290
9.243955;404;288;401;291
9.281150;405;287;402;291
9.311938;405;284;402;291
9.347558;405;285;402;291
9.381192;406;285;402;291
9.415244;406;284;402;292
9.447912;406;283;395;324
9.479890;406;287;395;327
9.511948;406;287;403;291
9.554821;406;287;403;291
9.576148;406;287;395;327
9.623564;406;287;396;324
9.644088;406;287;396;325
9.676050;406;287;396;325
9.712454;407;286;396;324
9.743931;407;285;396;324
9.781564;407;286;396;324
9.811040;407;286;396;324
9.845869;407;286;396;324
9.879529;407;286;396;324
9.910868;408;282;396;324
9.943131;408;282;395;330
9.974917;408;281;395;329
10.010970;408;281;395;330
10.042898;408;281;395;331
10.076953;408;282;395;330
10.112491;408;282;395;330
10.142953;408;282;395;330
10.175534;408;281;395;329
10.210862;408;282;395;327
10.242756;408;282;395;329
10.274900;408;282;395;328
10.310822;408;281;395;327
