time;x1;y1;x2;y2
0.000000;308;70;232;228
0.030234;308;70;234;229
0.071059;308;70;236;228
0.098126;308;70;238;227
0.130060;308;70;242;227
0.166561;308;70;244;227
0.199185;308;70;245;226
0.230303;308;70;245;226
0.266675;308;70;245;226
0.302638;308;70;244;227
0.328962;308;70;243;227
0.366136;308;70;242;228
0.398257;308;70;240;229
0.431144;308;70;239;229
0.466195;308;70;238;229
0.499955;308;70;238;230
0.531135;308;70;237;231
0.563257;308;70;236;231
0.599127;308;70;234;231
0.634106;308;70;232;232
0.666481;308;70;231;233
0.699720;308;70;230;233
0.732175;308;70;228;234
0.764266;308;70;228;234
0.798278;308;70;227;235
0.831097;308;70;226;235
0.863074;308;70;226;235
0.898222;308;70;225;235
0.922331;308;70;225;235
0.963152;308;70;225;236
0.998601;308;70;225;236
1.034067;308;70;225;236
1.062304;308;70;225;236
1.099810;308;70;225;236
1.144010;308;70;225;237
1.162719;308;70;225;237
1.195310;308;70;225;237
1.232804;308;70;226;237
1.262393;308;70;226;237
1.307265;308;70;226;237
1.330257;308;70;226;237
1.362809;308;70;226;237
1.396031;308;70;227;237
1.430707;308;70;227;237
1.472766;308;70;227;237
1.473315;308;70;226;237
1.531140;308;70;227;237
1.573187;308;70;228;237
1.595480;308;70;227;237
1.634040;308;70;228;237
1.665447;308;70;228;237
1.696047;308;70;228;237
1.733964;308;70;228;237
1.764996;308;70;228;237
1.795083;308;70;228;237
1.827943;308;70;228;237
1.863179;308;70;228;237
1.899331;308;70;228;237
1.919476;308;70;228;237
1.960439;308;70;228;237
1.995432;308;70;228;237
2.027302;308;70;228;237
2.068436;308;70;228;237
2.095447;308;70;228;237
2.128147;308;70;228;237
2.160543;308;70;228;237
2.196015;308;70;228;237
2.230221;308;70;228;237
2.259675;308;70;228;237
2.299008;308;70;228;237
2.328034;308;70;229;237
2.360251;308;70;229;237
2.395381;308;70;229;237
2.427507;308;70;229;237
2.459218;308;70;229;237
2.493806;308;70;229;237
2.532132;308;70;229;237
2.560600;308;70;229;237
2.592112;308;70;229;237
2.630167;308;70;229;237
2.660713;308;70;229;237
2.691379;308;70;229;237
2.728580;308;70;229;237
2.760910;308;70;229;237
2.791207;308;70;229;237
2.827480;308;70;229;237
2.860602;308;70;229;237
2.892127;308;70;229;237
2.927828;308;70;229;237
2.962975;308;70;229;237
2.991405;308;70;229;237
3.023672;308;70;229;237
3.062583;308;70;229;237
3.091441;308;70;229;237
3.128451;308;70;229;237
3.160838;308;70;229;237
3.191363;308;70;229;237
3.223177;308;70;229;237
3.259280;308;70;229;237
3.292252;308;70;229;237
3.324073;308;70;229;237
3.359238;308;70;229;237
3.393453;308;70;229;237
3.423457;308;70;229;237
3.459230;308;70;229;237
3.492563;308;70;229;237
3.523289;308;70;230;237
3.560591;308;70;230;237
3.591738;308;70;230;237
3.627445;308;70;230;237
3.656841;308;70;230;237
3.692112;308;70;230;237
3.723991;308;70;230;237
3.755292;308;70;230;237
3.791325;308;70;230;237
3.824055;308;70;230;237
3.857493;308;70;230;237
3.891252;308;70;230;237
3.928284;308;70;230;237
3.955500;308;70;230;237
3.991868;308;70;230;237
4.023116;308;70;230;236
