time;x1;y1;x2;y2
27.664393;306;139;301;352
27.696501;306;139;301;352
27.728547;306;139;301;352
27.764631;306;139;301;352
27.796634;306;139;301;352
27.828490;306;139;301;352
27.860575;306;139;301;352
27.896780;306;139;301;352
27.928617;306;139;301;352
27.960502;306;139;301;352
27.996435;306;139;301;352
28.028493;306;139;301;352
28.060515;306;139;301;352
28.096583;306;139;301;352
28.128471;306;139;301;352
28.160425;306;139;301;352
28.197568;306;139;301;352
28.202474;306;139;301;352
28.262530;305;139;301;352
28.294469;306;139;301;352
28.326611;306;139;302;352
28.362522;306;139;302;352
28.397707;306;139;302;352
28.399469;306;139;301;352
28.459495;305;139;302;352
28.495448;306;139;302;352
28.527483;306;139;301;352
28.559619;306;139;301;352
28.595409;306;139;301;352
28.627517;306;139;301;352
28.659469;305;139;301;352
28.695589;305;139;301;352
28.727774;305;139;301;352
28.759518;305;139;301;352
28.791536;305;139;301;352
28.827470;306;139;301;352
28.859521;305;139;301;352
28.891490;305;139;301;352
28.927509;305;139;301;352
28.959457;306;139;301;352
29.002893;305;139;301;352
29.027553;305;139;301;352
29.059578;305;139;301;352
29.091515;305;139;301;352
29.127538;305;139;301;352
29.159442;306;139;300;352
29.197871;305;139;301;352
29.227458;306;139;300;352
29.259596;306;139;300;352
29.291504;306;139;300;352
29.328618;305;139;300;352
29.359477;306;139;301;352
29.401223;305;139;301;352
29.423473;305;139;301;352
29.460306;305;139;301;352
29.491461;305;139;301;352
29.523542;306;139;301;352
29.559574;305;139;301;352
29.591685;306;139;301;352
29.623477;306;139;301;352
29.659507;306;139;301;352
29.691465;306;139;301;352
29.723844;306;139;301;352
29.759561;306;139;301;352
29.791594;306;139;301;352
29.823718;306;139;301;352
29.859717;306;139;301;352
29.891471;306;139;301;352
29.924989;306;139;301;352
29.956570;306;139;301;352
29.992692;306;139;301;352
30.024463;306;139;301;352
30.056482;306;139;301;352
30.088615;306;139;301;352
30.124519;306;139;300;352
30.156574;306;139;300;352
30.188415;305;139;300;352
30.224554;305;139;300;352
30.256430;305;139;300;352
30.288709;305;139;300;352
30.324532;305;139;300;352
30.356727;305;139;300;352
30.388478;305;139;300;352
30.424422;305;139;300;352
30.456549;305;139;300;352
30.488444;305;139;300;352
30.528174;305;139;300;352
30.556491;305;139;300;352
30.588622;305;139;300;352
30.624502;305;139;300;352
30.656502;305;139;300;352
30.688556;305;139;300;352
30.720549;305;139;300;352
30.756527;305;139;300;352
30.789742;305;139;300;352
30.820575;305;139;300;352
30.856525;305;139;300;352
30.888466;305;139;300;352
30.922748;305;139;300;352
30.956794;306;139;300;352
30.988549;306;139;300;352
31.020843;306;139;300;352
31.066802;306;139;301;352
31.088918;306;139;300;352
